method,path,body,single_q,double_q,dashes,braces,spaces,badwords,class
GET,,/index.jsp?content=business.htm,0,0,0,0,0,0,good
GET,,/http,0,0,0,0,0,0,good
GET,,/util/serverStatusCheckService.jsp,0,0,0,0,0,0,good
GET,,/index.jsp?content=inside_about.htm,0,0,0,0,0,0,good
GET,,/doSubscribe,0,0,0,0,0,0,good
GET,,/status_check.jsp,0,0,0,0,0,0,good
GET,,/index.jsp?content=inside_investor.htm,0,0,0,0,0,0,good
GET,,/index.jsp?content=inside_jobs.htm,0,0,0,0,0,0,good
GET,,/index.jsp?content=business_retirement.htm,0,0,0,0,0,0,good
GET,,/robots.txt,0,0,0,0,0,0,good
GET,,/subscribe.swf,0,0,0,0,0,0,good
GET,,/survey_questions.jsp,0,0,0,0,0,0,good
GET,,/feedback.jsp,0,0,0,0,0,0,good
GET,,/index.jsp?content=inside_executives.htm,0,0,0,0,0,0,good
GET,,/favicon.ico,0,0,0,0,0,0,good
GET,,/subscribe.jsp,0,0,0,0,0,0,good
GET,,/,0,0,0,0,0,0,good
GET,,/index.jsp?content=inside_trainee.htm,0,0,0,0,0,0,good
GET,,/swagger/index.html,0,0,0,0,0,0,good
GET,,/index.jsp,0,0,0,0,0,0,good
GET,,/search.jsp,0,0,0,0,0,0,good
GET,,/my%20documents/JohnSmith/Bank%20Site%20Documents/grouplife.htm,0,0,0,0,0,0,good
POST,btnSubmit=Login&passw=g00dPa%24%24w0rD&uid=1,/doLogin,0,0,0,0,0,2,bad
GET,,/search.jsp,0,0,0,0,0,0,good
GET,,/dVH3taMiemO04sIx,0,0,0,0,0,0,good
GET,,/index.jsp,0,0,0,0,0,0,good
GET,,/%BFw%FCa%96v%9D%94%FC%CD%FD%C9%DD%E0*7%B7k%9Cu%FE%11I%ABbsL%B6$%F1G%B1%A6%7FW%1D%88%92%F1[a%FA.%1BZ%DA%12BjS%CC%C5%03o%82%E8,0,0,0,0,0,0,good
GET,,/index.jsp?content=inside_contact.htm,0,0,0,0,0,0,good
GET,,/default.jsp,0,0,0,0,0,0,good
GET,,/index.jsp?content=inside_jobs.htm&job=CustomerServiceRepresentative:CustomerService,0,0,0,0,0,0,good
GET,,/index.jsp?content=personal_cards.htm,0,0,0,0,0,0,good
GET,,/Documents/JohnSmith,0,0,0,0,0,0,good
GET,,/%99x%C6%80%C7uf%CC%B8%F7%E9th%FC[%93%A1%C5%DE%B2C%D6%06,0,0,0,0,0,0,good
GET,,/admin,0,0,0,0,0,0,good
GET,,/index.jsp?content=business_other.htm,0,0,0,0,0,0,good
GET,,/my%20documents/,0,0,0,0,0,0,good
GET,,/index.jsp?content=business_lending.htm,0,0,0,0,0,0,good
GET,,/pr/,0,0,0,0,0,0,good
GET,,/index.jsp?content=inside_jobs.htm&job=LoyaltyMarketingProgramManager:Marketing,0,0,0,0,0,0,good
POST,btnSubmit=Subscribe&txtEmail=sample%40email.tst,/doSubscribe,0,0,0,0,0,0,good
GET,,/my%20documents,0,0,0,0,0,0,good
GET,,/favicon.ico,0,0,0,0,0,0,good
GET,,/doLogin,0,0,0,0,0,0,good
GET,,/index.jsp?content=inside_benefits.htm,0,0,0,0,0,0,good
GET,,/index.jsp?content=inside_internships.htm,0,0,0,0,0,0,good
GET,,/default.jsp?content=security.htm,0,0,0,0,0,0,good
GET,,/disclaimer.htm?url=http://www.netscape.com,0,0,0,0,0,0,good
GET,,/Privacypolicy.jsp,0,0,0,0,0,0,good
GET,,/index.jsp?content=business_cards.htm,0,0,0,0,0,0,good
GET,,/Documents/JohnSmith/,0,0,0,0,0,0,good
GET,,/subscribe.jsp,0,0,0,0,0,0,good
GET,,/index.jsp?content=personal_loans.htm,0,0,0,0,0,0,good
GET,,/default.jsp,0,0,0,0,0,0,good
GET,,/pr,0,0,0,0,0,0,good
GET,,/swagger/,0,0,0,0,0,0,good
GET,,/admin/clients.xls,0,0,0,0,0,0,good
GET,,/util/serverStatusCheckService.jsp?HostName=AltoroMutual,0,0,0,0,0,0,good
GET,,/index.jsp?content=personal_other.htm,0,0,0,0,0,0,good
GET,,/survey_questions.jsp?step=a,0,0,0,0,0,0,good
GET,,/sendFeedback,0,0,0,0,0,0,good
GET,,/index.jsp?content=business_insurance.htm,0,0,0,0,0,0,good
POST,submit=%20Submit%20&cfile=comments.txt&comments=1&email_addr=sample%40email.tst&name=JCfUZQsq&subject=1,/sendFeedback,0,0,0,0,2,0,bad
GET,,/favicon.ico,0,0,0,0,0,0,good
GET,,/Privacypolicy.jsp?sec=Careers&template=US,0,0,0,0,0,0,good
GET,,/index.jsp?content=personal_checking.htm,0,0,0,0,0,0,good
GET,,/doLogin,0,0,0,0,0,0,good
GET,,/util,0,0,0,0,0,0,good
GET,,/favicon.ico,0,0,0,0,0,0,good
GET,,/index.jsp?content=inside_jobs.htm&job=MortgageLendingAccountExecutive:Sales,0,0,0,0,0,0,good
GET,,/swagger,0,0,0,0,0,0,good
GET,,/search.jsp?query=1,0,0,0,0,0,0,good
GET,,/pr/,0,0,0,0,0,0,good
GET,,/util/,0,0,0,0,0,0,good
GET,,/images/,0,0,0,0,0,0,good
GET,,/5%B3%A1%E0%C79%F5/sM%BB3%0F%9A%B5%15%EEk4%9A6%FF%C4%AF%FB%F3%A7K%EC_%F9G%AEp%8F]r%60%CF%C7%C0Kb%FE%E7%EERC%FB,0,0,0,0,0,0,good
GET,,/inside_points_of_interest.htm,0,0,0,0,0,0,good
GET,,/%9A%95%F7i%BA%EC4%01%FE%01%94%AE%85^,0,0,0,0,0,0,good
GET,,/disclaimer.htm?url=http://www.microsoft.com,0,0,0,0,0,0,good
GET,,/index.jsp?content=inside_jobs.htm&job=Teller:ConsumaerBanking,0,0,0,0,0,0,good
GET,,/pr,0,0,0,0,0,0,good
GET,,/util/,0,0,0,0,0,0,good
GET,,/disclaimer.htm,0,0,0,0,0,0,good
GET,,/sendFeedback,0,0,0,0,0,0,good
GET,,/urchin.js,0,0,0,0,0,0,good
