method,path,body,single_q,double_q,dashes,braces,spaces,badwords,class
GET,,/AJAX/categories.php,0,0,0,0,0,0,good
GET,,/AJAX/infocateg.php?id=1,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/,0,0,0,0,0,0,good
POST,id=3,/AJAX/infotitle.php,0,0,0,0,0,0,good
POST,id=2,/AJAX/infotitle.php,0,0,0,0,0,0,good
GET,,/pictures/WS_FTP.LOG,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/BuyProduct-1/details.php,0,0,0,0,0,0,good
GET,,/m[%0E%1F%A6,0,0,0,0,0,0,good
GET,,/medias/,0,0,0,0,0,0,good
GET,,/CVS/,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/details.php,0,0,0,0,0,0,good
GET,,/bxss,0,0,0,0,0,0,good
GET,,/listproducts.php?cat=4,0,0,0,0,0,0,good
POST,id=7,/AJAX/infotitle.php,0,0,0,0,0,0,good
POST,id=6,/AJAX/infotitle.php,0,0,0,0,0,0,good
POST,id=5,/AJAX/infotitle.php,0,0,0,0,0,0,good
POST,id=4,/AJAX/infotitle.php,0,0,0,0,0,0,good
GET,,/%B7%F9L%8C%E7X%C4%02,0,0,0,0,0,0,good
GET,,/comment.php?pid=3,0,0,0,0,0,0,good
GET,,/adm1nPan3l/,0,0,0,0,0,0,good
GET,,/product.php?pic=7,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/Details/network-attached-storage-dlink/1/,0,0,0,0,0,0,good
GET,,/404.php,0,0,0,0,0,0,good
GET,,/Flash/r%AB%E9%80%17%AF%90%A6%BDC%A3%00%E4%A8SQ%00_^%E0y%EDY%B20@*%B9j%14%C0%14Hw%D3!^%AF%00%F2+%E9%95%80%10%0Es%A9,0,0,0,0,0,0,good
GET,,/AJAX/infoartist.php?id=2,0,0,0,0,0,0,good
POST,submit=add%20message&name=anonymous%20user&text=1,/guestbook.php,0,0,0,0,2,0,bad
GET,,/%F3Wf%9Ak%DF}n%B9j%EA%C5,0,0,0,0,0,0,good
GET,,/comment.php?pid=2,0,0,0,0,0,0,good
GET,,/J%02%F6%CC%D2%EC%CDK~%FB%F7ri%BE%8D~%A9fe%CD^/%D5%C0N%94%04%84%14%?A%EEy%8F9%D2%80&R%00,0,0,0,0,0,0,good
GET,,/AJAX/infocateg.php,0,0,0,0,0,0,good
GET,,/hpp/,0,0,0,0,0,0,good
GET,,/,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/BuyProduct-3/buy.php,0,0,0,0,0,0,good
GET,,/adm1nPan3l/,0,0,0,0,0,0,good
GET,,/hpp/,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/Details/color-printer,0,0,0,0,0,0,good
GET,,/vendor/,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/BuyProduct-3/,0,0,0,0,0,0,good
GET,,/redir.php?r=http://www.eclectasy.com/Fractal-Explorer/index.html%00%00%00%00%00%00%00%40%00%40%00%89%06,0,0,0,0,0,0,good
GET,,/guestbook.php,0,0,0,0,0,0,good
GET,,/medias/css,0,0,0,0,0,0,good
GET,,/hpp/params.php?p=valid&pp=12,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/rate.php,0,0,0,0,0,0,good
GET,,/secured/newuser.php,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/Details/network-attached-storage-dlink/,0,0,0,0,0,0,good
GET,,/login.php,0,0,0,0,0,0,good
GET,,/listproducts.php,0,0,0,0,0,0,good
GET,,/robots.txt,0,0,0,0,0,0,good
GET,,/secured/phpinfo.php?=PHPE9568F34-D428-11d2-A769-00AA001ACF42,0,0,0,0,0,0,good
GET,,/hpp/test.php,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/Details/network-attached-storage-dlink,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/BuyProduct-1/index.php,0,0,0,0,0,0,good
GET,,/secured/,0,0,0,0,0,0,good
GET,,/%60%80%00%10,0,0,0,0,0,0,good
POST,Submit=Submit&comment=1&name=<your%20name%20here>&phpaction=echo%20%24_POST[comment];,/comment.php,0,0,0,0,3,0,bad
GET,,/medias/img/,0,0,0,0,0,0,good
GET,,/R%D1%E1%15%06/%F9%%D2%A9%C7R%80%BF%8E%1F%D3t%F8,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/BuyProduct-2,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/,0,0,0,0,0,0,good
GET,,/Flash/add.fla,0,0,0,0,0,0,good
GET,,/Templates,0,0,0,0,0,0,good
GET,,/clientaccesspolicy.xml,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/Details/color-printer/3,0,0,0,0,0,0,good
POST,id=6,/AJAX/infotitle.php,0,0,0,0,0,0,good
GET,,/BM%B5%E9^%91%01%DF%F8vn%DB^%1F%B5%BBv%F1%E8%DD~%E7%D3%C2%B9%BFw%0Ey%D3%AF,0,0,0,0,0,0,good
GET,,/,0,0,0,0,0,0,good
GET,,/AJAX/index.php,0,0,0,0,0,0,good
GET,,/comment.php?aid=2,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/Details/web-camera-a4tech,0,0,0,0,0,0,good
GET,,/clearguestbook.php,0,0,0,0,0,0,good
GET,,/wvstests/pmwiki_2_1_19,0,0,0,0,0,0,good
GET,,/hpp,0,0,0,0,0,0,good
GET,,/listproducts.php?artist=3,0,0,0,0,0,0,good
GET,,/cart.php,0,0,0,0,0,0,good
GET,,/comment.php?aid=3,0,0,0,0,0,0,good
GET,,/adm1nPan3l/index.php,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/.htaccess,0,0,0,0,0,0,good
GET,,/1%11%87E%%C9B%D8%03%91%86N%07M%9B%BF%86%BB%DB[%D1$*%FF%00w=%9B%8F%F0%AF-%F1^%BE%BA%96%8Deuo$%F0M%05%DC%1Em%BB*%87L%B2%82%8E,0,0,0,0,0,0,good
GET,,/AJAX/categories.php,0,0,0,0,0,0,good
GET,,/redir.php,0,0,0,0,0,0,good
GET,,/Connections/,0,0,0,0,0,0,good
GET,,/%AD&%CA%C2%00%B3%98%02%F0%B3*b%CC%95}igG%E1v]%F7%00_%98%02%F8%D3BcL%F4%E0,0,0,0,0,0,0,good
GET,,/bxss/test.js,0,0,0,0,0,0,good
GET,,/Templates/,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/BuyProduct-1/rate.php,0,0,0,0,0,0,good
GET,,/AJAX/titles.php,0,0,0,0,0,0,good
GET,,/CVS/,0,0,0,0,0,0,good
GET,,/admin/,0,0,0,0,0,0,good
GET,,/Flash/ractal-Explorer/index.html,0,0,0,0,0,0,good
GET,,/comment.php?pid=6,0,0,0,0,0,0,good
GET,,/%F5uf%D4%D6%BF%00%96%08,0,0,0,0,0,0,good
GET,,/s%00U%0E%DF%CC9%80w%C11%D6%FA,0,0,0,0,0,0,good
GET,,/artists.php?artist=1,0,0,0,0,0,0,good
GET,,/product.php,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/BuyProduct-3/index.php,0,0,0,0,0,0,good
GET,,/comment.php?pid=3,0,0,0,0,0,0,good
GET,,/CVS/Repository,0,0,0,0,0,0,good
GET,,/dRB%EF%B9%BD%AE%B0%99&%88%C7%06,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/BuyProduct-2/rate.php,0,0,0,0,0,0,good
GET,,/%11%E4%B8%9D%CC?6a%05%F0%04%D2%00%175%B3%EEu,0,0,0,0,0,0,good
GET,,/medias/js/common_functions.js,0,0,0,0,0,0,good
GET,,/m/[y%A9.%F6x!P%12%98%A5%1A%C4t%AD%84,0,0,0,0,0,0,good
GET,,/.idea/scopes/,0,0,0,0,0,0,good
GET,,/product.php?pic=1,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/Details/network-attached-storage-dlink/1/buy.php,0,0,0,0,0,0,good
GET,,/privacy.php,0,0,0,0,0,0,good
GET,,/admin,0,0,0,0,0,0,good
POST,signup=signup&uaddress=3137%20Laguna%20Street&ucc=4111111111111111&uemail=sample%40email.tst&upass=g00dPa%24%24w0rD&upass2=g00dPa%24%24w0rD&uphone=555-666-0606&urname=zFPWdwPk&uuname=zFPWdwPk,/secured/newuser.php,0,0,0,0,2,0,bad
GET,,/Mod_Rewrite_Shop/BuyProduct-3,0,0,0,0,0,0,good
GET,,/pictures,0,0,0,0,0,0,good
GET,,/wvstests/,0,0,0,0,0,0,good
GET,,/wvstests/pmwiki_2_1_19/,0,0,0,0,0,0,good
GET,,/.idea/scopes,0,0,0,0,0,0,good
GET,,/comment.php?pid=5,0,0,0,0,0,0,good
GET,,/comment.php?pid=4,0,0,0,0,0,0,good
GET,,/comment.php?pid=2,0,0,0,0,0,0,good
GET,,/bxss/,0,0,0,0,0,0,good
GET,,/comment.php?aid=1,0,0,0,0,0,0,good
GET,,/wvstests/pmwiki_2_1_19/,0,0,0,0,0,0,good
GET,,/medias/js,0,0,0,0,0,0,good
GET,,/%FA%87%F1%0E/m%8C%AFBL%B8y%F0,0,0,0,0,0,0,good
GET,,/wvstests/pmwiki_2_1_19/scripts,0,0,0,0,0,0,good
GET,,/AJAX/titles.php,0,0,0,0,0,0,good
GET,,/vendor/installed.json,0,0,0,0,0,0,good
GET,,/.idea/scopes/scope_settings.xml,0,0,0,0,0,0,good
GET,,/AJAX/infoartist.php,0,0,0,0,0,0,good
POST,addcart=7&price=15000,/cart.php,0,0,0,0,0,0,good
GET,,/%97i%F1,0,0,0,0,0,0,good
GET,,/sitemap.xml,0,0,0,0,0,0,good
GET,,/AJAX/showxml.php,0,0,0,0,0,0,good
GET,,/.idea/vcs.xml,0,0,0,0,0,0,good
GET,,/AJAX/infocateg.php,0,0,0,0,0,0,good
GET,,/%02r/%94%C3m%A2%08%DF%%00%E2m%F3%F0F%BA%00d%B8%18L%C0e%B48a/%EA0*%AFZ/%F5%B4%BE,0,0,0,0,0,0,good
GET,,/listproducts.php?artist=1,0,0,0,0,0,0,good
GET,,/.idea/misc.xml,0,0,0,0,0,0,good
GET,,/,0,0,0,0,0,0,good
GET,,/artists.php,0,0,0,0,0,0,good
GET,,/bxss/adminPan3l/index.php,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/Details/color-printer/,0,0,0,0,0,0,good
GET,,/artists.php,0,0,0,0,0,0,good
GET,,/%000%001%002%003%004%005%006%007%008%009%00:%00,0,0,0,0,0,0,good
GET,,/%00%1E%A6l%E0l)%F0%B9s%00,0,0,0,0,0,0,good
GET,,/redir.php,0,0,0,0,0,0,good
GET,,/wvstests/pmwiki_2_1_19/scripts/version.php,0,0,0,0,0,0,good
GET,,/%F5%BE%08%00%10,0,0,0,0,0,0,good
GET,,/userinfo.php,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/BuyProduct-2/details.php,0,0,0,0,0,0,good
GET,,/disclaimer.php,0,0,0,0,0,0,good
GET,,/search.php,0,0,0,0,0,0,good
GET,,/product.php?pic=2,0,0,0,0,0,0,good
GET,,/secured,0,0,0,0,0,0,good
GET,,/%11[%FA%9F%A3%F7%DF%F6R%E1%FF%00%1E%DFn%B1}%CF%FF%D9%BF%00,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/Details/color-printer/3/.htaccess,0,0,0,0,0,0,good
GET,,/logout.php,0,0,0,0,0,0,good
GET,,/hpp/,0,0,0,0,0,0,good
GET,,/listproducts.php?cat=1,0,0,0,0,0,0,good
GET,,/AJAX/htaccess.conf,0,0,0,0,0,0,good
GET,,/AJAX/infocateg.php?id=2,0,0,0,0,0,0,good
GET,,/Connections/DB_Connection.php,0,0,0,0,0,0,good
GET,,/medias/js/common_functions.js,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/Details/network-attached-storage-dlink/1,0,0,0,0,0,0,good
GET,,/medias/css/,0,0,0,0,0,0,good
GET,,/AJAX/infocateg.php?id=4,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/BuyProduct-1/,0,0,0,0,0,0,good
GET,,/medias/js/,0,0,0,0,0,0,good
GET,,/hpp/index.php,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/Details/network-attached-storage-dlink/1/,0,0,0,0,0,0,good
GET,,/Connections/,0,0,0,0,0,0,good
GET,,/Flash/,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/images,0,0,0,0,0,0,good
GET,,/%06%C6kZ,0,0,0,0,0,0,good
GET,,/_mmServerScripts/mysql.php,0,0,0,0,0,0,good
GET,,/sendcommand.php,0,0,0,0,0,0,good
GET,,/adm1nPan3l,0,0,0,0,0,0,good
GET,,/hpp,0,0,0,0,0,0,good
GET,,/comment.php?aid=3,0,0,0,0,0,0,good
GET,,/secured/database_connect.php,0,0,0,0,0,0,good
GET,,/_mmServerScripts/,0,0,0,0,0,0,good
GET,,/secured/phpinfo.php,0,0,0,0,0,0,good
GET,,/%F7k.O%0E%DB,0,0,0,0,0,0,good
GET,,/wvstests/pmwiki_2_1_19/scripts/,0,0,0,0,0,0,good
GET,,/%BC6%9E%C3%0F*%DD%D8%9F%E1%A9%F8(,0,0,0,0,0,0,good
GET,,/Flash/add.swf,0,0,0,0,0,0,good
GET,,/bxss/adminPan3l/,0,0,0,0,0,0,good
GET,,/showimage.php?file=./pictures/6.jpg&size=160,0,0,0,0,0,0,good
POST,addcart=4&price=1000,/cart.php,0,0,0,0,0,0,good
GET,,/vendor/installed.json,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/buy.php,0,0,0,0,0,0,good
GET,,/artists.php?artist=1,0,0,0,0,0,0,good
GET,,/artists.php?artist=2,0,0,0,0,0,0,good
GET,,/bxss/index.php,0,0,0,0,0,0,good
GET,,/admin/,0,0,0,0,0,0,good
GET,,/.idea/acuart.iml,0,0,0,0,0,0,good
POST,id=7,/AJAX/infotitle.php,0,0,0,0,0,0,good
GET,,/images,0,0,0,0,0,0,good
POST,id=5,/AJAX/infotitle.php,0,0,0,0,0,0,good
POST,id=4,/AJAX/infotitle.php,0,0,0,0,0,0,good
GET,,/CVS,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/BuyProduct-3/details.php,0,0,0,0,0,0,good
GET,,/medias/img,0,0,0,0,0,0,good
GET,,/hpp/index.php?pp=12,0,0,0,0,0,0,good
GET,,/wvstests,0,0,0,0,0,0,good
GET,,/pictures/ipaddresses.txt,0,0,0,0,0,0,good
GET,,/bxss/adminPan3l,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/BuyProduct-2/,0,0,0,0,0,0,good
GET,,/crossdomain.xml,0,0,0,0,0,0,good
GET,,/AJAX/infoartist.php?id=3,0,0,0,0,0,0,good
GET,,/secured/phpinfo.php,0,0,0,0,0,0,good
GET,,/pictures/path-disclosure-unix.html,0,0,0,0,0,0,good
POST,id=3,/AJAX/infotitle.php,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/BuyProduct-3/,0,0,0,0,0,0,good
POST,id=1,/AJAX/infotitle.php,0,0,0,0,0,0,good
GET,,/AJAX/titles.php,0,0,0,0,0,0,good
GET,,/_mmServerScripts,0,0,0,0,0,0,good
GET,,/s[B%97%BC%AF%B1%D1,0,0,0,0,0,0,good
GET,,/artists.php,0,0,0,0,0,0,good
GET,,/%89y%F2K%9B%N%FC(%1E%D5%A1%B9U%126nSF%87%A5%94r@,0,0,0,0,0,0,good
GET,,/hpp/params.php,0,0,0,0,0,0,good
GET,,/showimage.php?file=./pictures/4.jpg&size=160,0,0,0,0,0,0,good
GET,,/bxss/vuln.php?id=1,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/Details/network-attached-storage-dlink/1/details.php,0,0,0,0,0,0,good
GET,,/medias,0,0,0,0,0,0,good
GET,,/secured/office_files,0,0,0,0,0,0,good
GET,,/guestbook.php,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop,0,0,0,0,0,0,good
GET,,/bxss/cleanDatabase.php,0,0,0,0,0,0,good
GET,,/AJAX/infocateg.php?id=2,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/RateProduct-2.html,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/images/,0,0,0,0,0,0,good
GET,,/0%04qe/%C5%95J:%93(j0%80L%DC%00%96q2Y%C0%F3.%DA%01y%B9%EC3%F6%E6%D0%DC%B6%00%9A%B0%03%1C%A2lr%9E%94I%BAQ%00%12f%00]%1CF%98m%18%E4%8Ac%A240,0,0,0,0,0,0,good
GET,,/AJAX/showxml.php,0,0,0,0,0,0,good
GET,,/Flash/,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/Details/color-printer/3/rate.php,0,0,0,0,0,0,good
GET,,/Mod_Rewrite_Shop/images,0,0,0,0,0,0,good
GET,,/Flash,0,0,0,0,0,0,good
GET,,/secured/phpinfo.php?=PHPE9568F35-D428-11d2-A769-00AA001ACF42,0,0,0,0,0,0,good
GET,,/%11%C6%CA%D8Z%E7%CD%90%E4%DC,0,0,0,0,0,0,good
